"","quantile","time","axis","Units","value","Season","YearGroup","Year"
"304","quantile_0.05",102,"km_E","Estimate",-411.116871558553,"Fall",34,2023
"305","quantile_0.5",102,"km_E","Estimate",138.883128441447,"Fall",34,2023
"306","quantile_0.95",102,"km_E","Estimate",988.883128441447,"Fall",34,2023
"307","quantile_0.05",1,"km_N","Estimate",4704.13016218116,"Spring",1,1990
"308","quantile_0.5",1,"km_N","Estimate",4804.13016218116,"Spring",1,1990
"309","quantile_0.95",1,"km_N","Estimate",5054.13016218116,"Spring",1,1990
"310","quantile_0.05",2,"km_N","Estimate",4704.13016218116,"Summer",1,1990
"311","quantile_0.5",2,"km_N","Estimate",4804.13016218116,"Summer",1,1990
"312","quantile_0.95",2,"km_N","Estimate",5104.13016218116,"Summer",1,1990
"313","quantile_0.05",3,"km_N","Estimate",4729.13016218116,"Fall",1,1990
"314","quantile_0.5",3,"km_N","Estimate",4829.13016218116,"Fall",1,1990
"315","quantile_0.95",3,"km_N","Estimate",5204.13016218116,"Fall",1,1990
"316","quantile_0.05",4,"km_N","Estimate",4729.13016218116,"Spring",2,1991
"317","quantile_0.5",4,"km_N","Estimate",4854.13016218116,"Spring",2,1991
"318","quantile_0.95",4,"km_N","Estimate",5104.13016218116,"Spring",2,1991
"319","quantile_0.05",5,"km_N","Estimate",4729.13016218116,"Summer",2,1991
"320","quantile_0.5",5,"km_N","Estimate",4854.13016218116,"Summer",2,1991
"321","quantile_0.95",5,"km_N","Estimate",5229.13016218116,"Summer",2,1991
"322","quantile_0.05",6,"km_N","Estimate",4729.13016218116,"Fall",2,1991
"323","quantile_0.5",6,"km_N","Estimate",4829.13016218116,"Fall",2,1991
"324","quantile_0.95",6,"km_N","Estimate",5154.13016218116,"Fall",2,1991
"325","quantile_0.05",7,"km_N","Estimate",4729.13016218116,"Spring",3,1992
"326","quantile_0.5",7,"km_N","Estimate",4854.13016218116,"Spring",3,1992
"327","quantile_0.95",7,"km_N","Estimate",5229.13016218116,"Spring",3,1992
"328","quantile_0.05",8,"km_N","Estimate",4729.13016218116,"Summer",3,1992
"329","quantile_0.5",8,"km_N","Estimate",4879.13016218116,"Summer",3,1992
"330","quantile_0.95",8,"km_N","Estimate",5229.13016218116,"Summer",3,1992
"331","quantile_0.05",9,"km_N","Estimate",4729.13016218116,"Fall",3,1992
"332","quantile_0.5",9,"km_N","Estimate",4804.13016218116,"Fall",3,1992
"333","quantile_0.95",9,"km_N","Estimate",5029.13016218116,"Fall",3,1992
"334","quantile_0.05",10,"km_N","Estimate",4729.13016218116,"Spring",4,1993
"335","quantile_0.5",10,"km_N","Estimate",4854.13016218116,"Spring",4,1993
"336","quantile_0.95",10,"km_N","Estimate",5129.13016218116,"Spring",4,1993
"337","quantile_0.05",11,"km_N","Estimate",4729.13016218116,"Summer",4,1993
"338","quantile_0.5",11,"km_N","Estimate",4904.13016218116,"Summer",4,1993
"339","quantile_0.95",11,"km_N","Estimate",5229.13016218116,"Summer",4,1993
"340","quantile_0.05",12,"km_N","Estimate",4729.13016218116,"Fall",4,1993
"341","quantile_0.5",12,"km_N","Estimate",4879.13016218116,"Fall",4,1993
"342","quantile_0.95",12,"km_N","Estimate",5079.13016218116,"Fall",4,1993
"343","quantile_0.05",13,"km_N","Estimate",4729.13016218116,"Spring",5,1994
"344","quantile_0.5",13,"km_N","Estimate",4829.13016218116,"Spring",5,1994
"345","quantile_0.95",13,"km_N","Estimate",5154.13016218116,"Spring",5,1994
"346","quantile_0.05",14,"km_N","Estimate",4729.13016218116,"Summer",5,1994
"347","quantile_0.5",14,"km_N","Estimate",4879.13016218116,"Summer",5,1994
"348","quantile_0.95",14,"km_N","Estimate",5079.13016218116,"Summer",5,1994
"349","quantile_0.05",15,"km_N","Estimate",4729.13016218116,"Fall",5,1994
"350","quantile_0.5",15,"km_N","Estimate",4854.13016218116,"Fall",5,1994
"351","quantile_0.95",15,"km_N","Estimate",5079.13016218116,"Fall",5,1994
"352","quantile_0.05",16,"km_N","Estimate",4729.13016218116,"Spring",6,1995
"353","quantile_0.5",16,"km_N","Estimate",4829.13016218116,"Spring",6,1995
"354","quantile_0.95",16,"km_N","Estimate",5129.13016218116,"Spring",6,1995
"355","quantile_0.05",17,"km_N","Estimate",4729.13016218116,"Summer",6,1995
"356","quantile_0.5",17,"km_N","Estimate",4854.13016218116,"Summer",6,1995
"357","quantile_0.95",17,"km_N","Estimate",5129.13016218116,"Summer",6,1995
"358","quantile_0.05",18,"km_N","Estimate",4729.13016218116,"Fall",6,1995
"359","quantile_0.5",18,"km_N","Estimate",4829.13016218116,"Fall",6,1995
"360","quantile_0.95",18,"km_N","Estimate",5079.13016218116,"Fall",6,1995
"361","quantile_0.05",19,"km_N","Estimate",4729.13016218116,"Spring",7,1996
"362","quantile_0.5",19,"km_N","Estimate",4854.13016218116,"Spring",7,1996
"363","quantile_0.95",19,"km_N","Estimate",5154.13016218116,"Spring",7,1996
"364","quantile_0.05",20,"km_N","Estimate",4729.13016218116,"Summer",7,1996
"365","quantile_0.5",20,"km_N","Estimate",4854.13016218116,"Summer",7,1996
"366","quantile_0.95",20,"km_N","Estimate",5229.13016218116,"Summer",7,1996
"367","quantile_0.05",21,"km_N","Estimate",4729.13016218116,"Fall",7,1996
"368","quantile_0.5",21,"km_N","Estimate",4829.13016218116,"Fall",7,1996
"369","quantile_0.95",21,"km_N","Estimate",5229.13016218116,"Fall",7,1996
"370","quantile_0.05",22,"km_N","Estimate",4729.13016218116,"Spring",8,1997
"371","quantile_0.5",22,"km_N","Estimate",4854.13016218116,"Spring",8,1997
"372","quantile_0.95",22,"km_N","Estimate",5129.13016218116,"Spring",8,1997
"373","quantile_0.05",23,"km_N","Estimate",4729.13016218116,"Summer",8,1997
"374","quantile_0.5",23,"km_N","Estimate",4879.13016218116,"Summer",8,1997
"375","quantile_0.95",23,"km_N","Estimate",5204.13016218116,"Summer",8,1997
"376","quantile_0.05",24,"km_N","Estimate",4729.13016218116,"Fall",8,1997
"377","quantile_0.5",24,"km_N","Estimate",4854.13016218116,"Fall",8,1997
"378","quantile_0.95",24,"km_N","Estimate",5054.13016218116,"Fall",8,1997
"379","quantile_0.05",25,"km_N","Estimate",4729.13016218116,"Spring",9,1998
"380","quantile_0.5",25,"km_N","Estimate",4854.13016218116,"Spring",9,1998
"381","quantile_0.95",25,"km_N","Estimate",5079.13016218116,"Spring",9,1998
"382","quantile_0.05",26,"km_N","Estimate",4729.13016218116,"Summer",9,1998
"383","quantile_0.5",26,"km_N","Estimate",4854.13016218116,"Summer",9,1998
"384","quantile_0.95",26,"km_N","Estimate",5104.13016218116,"Summer",9,1998
"385","quantile_0.05",27,"km_N","Estimate",4754.13016218116,"Fall",9,1998
"386","quantile_0.5",27,"km_N","Estimate",4904.13016218116,"Fall",9,1998
"387","quantile_0.95",27,"km_N","Estimate",5129.13016218116,"Fall",9,1998
"388","quantile_0.05",28,"km_N","Estimate",4729.13016218116,"Spring",10,1999
"389","quantile_0.5",28,"km_N","Estimate",4904.13016218116,"Spring",10,1999
"390","quantile_0.95",28,"km_N","Estimate",5179.13016218116,"Spring",10,1999
"391","quantile_0.05",29,"km_N","Estimate",4729.13016218116,"Summer",10,1999
"392","quantile_0.5",29,"km_N","Estimate",4879.13016218116,"Summer",10,1999
"393","quantile_0.95",29,"km_N","Estimate",5229.13016218116,"Summer",10,1999
"394","quantile_0.05",30,"km_N","Estimate",4729.13016218116,"Fall",10,1999
"395","quantile_0.5",30,"km_N","Estimate",4879.13016218116,"Fall",10,1999
"396","quantile_0.95",30,"km_N","Estimate",5104.13016218116,"Fall",10,1999
"397","quantile_0.05",31,"km_N","Estimate",4729.13016218116,"Spring",11,2000
"398","quantile_0.5",31,"km_N","Estimate",4879.13016218116,"Spring",11,2000
"399","quantile_0.95",31,"km_N","Estimate",5179.13016218116,"Spring",11,2000
"400","quantile_0.05",32,"km_N","Estimate",4729.13016218116,"Summer",11,2000
"401","quantile_0.5",32,"km_N","Estimate",4854.13016218116,"Summer",11,2000
"402","quantile_0.95",32,"km_N","Estimate",5154.13016218116,"Summer",11,2000
"403","quantile_0.05",33,"km_N","Estimate",4754.13016218116,"Fall",11,2000
"404","quantile_0.5",33,"km_N","Estimate",4829.13016218116,"Fall",11,2000
"405","quantile_0.95",33,"km_N","Estimate",5129.13016218116,"Fall",11,2000
"406","quantile_0.05",34,"km_N","Estimate",4729.13016218116,"Spring",12,2001
"407","quantile_0.5",34,"km_N","Estimate",4854.13016218116,"Spring",12,2001
"408","quantile_0.95",34,"km_N","Estimate",5129.13016218116,"Spring",12,2001
"409","quantile_0.05",35,"km_N","Estimate",4729.13016218116,"Summer",12,2001
"410","quantile_0.5",35,"km_N","Estimate",4829.13016218116,"Summer",12,2001
"411","quantile_0.95",35,"km_N","Estimate",5179.13016218116,"Summer",12,2001
"412","quantile_0.05",36,"km_N","Estimate",4729.13016218116,"Fall",12,2001
"413","quantile_0.5",36,"km_N","Estimate",4879.13016218116,"Fall",12,2001
"414","quantile_0.95",36,"km_N","Estimate",5154.13016218116,"Fall",12,2001
"415","quantile_0.05",37,"km_N","Estimate",4729.13016218116,"Spring",13,2002
"416","quantile_0.5",37,"km_N","Estimate",4854.13016218116,"Spring",13,2002
"417","quantile_0.95",37,"km_N","Estimate",5179.13016218116,"Spring",13,2002
"418","quantile_0.05",38,"km_N","Estimate",4729.13016218116,"Summer",13,2002
"419","quantile_0.5",38,"km_N","Estimate",4879.13016218116,"Summer",13,2002
"420","quantile_0.95",38,"km_N","Estimate",5179.13016218116,"Summer",13,2002
"421","quantile_0.05",39,"km_N","Estimate",4729.13016218116,"Fall",13,2002
"422","quantile_0.5",39,"km_N","Estimate",4854.13016218116,"Fall",13,2002
"423","quantile_0.95",39,"km_N","Estimate",5229.13016218116,"Fall",13,2002
"424","quantile_0.05",40,"km_N","Estimate",4729.13016218116,"Spring",14,2003
"425","quantile_0.5",40,"km_N","Estimate",4854.13016218116,"Spring",14,2003
"426","quantile_0.95",40,"km_N","Estimate",5129.13016218116,"Spring",14,2003
"427","quantile_0.05",41,"km_N","Estimate",4729.13016218116,"Summer",14,2003
"428","quantile_0.5",41,"km_N","Estimate",4854.13016218116,"Summer",14,2003
"429","quantile_0.95",41,"km_N","Estimate",5204.13016218116,"Summer",14,2003
"430","quantile_0.05",42,"km_N","Estimate",4729.13016218116,"Fall",14,2003
"431","quantile_0.5",42,"km_N","Estimate",4854.13016218116,"Fall",14,2003
"432","quantile_0.95",42,"km_N","Estimate",5154.13016218116,"Fall",14,2003
"433","quantile_0.05",43,"km_N","Estimate",4729.13016218116,"Spring",15,2004
"434","quantile_0.5",43,"km_N","Estimate",4879.13016218116,"Spring",15,2004
"435","quantile_0.95",43,"km_N","Estimate",5229.13016218116,"Spring",15,2004
"436","quantile_0.05",44,"km_N","Estimate",4729.13016218116,"Summer",15,2004
"437","quantile_0.5",44,"km_N","Estimate",4904.13016218116,"Summer",15,2004
"438","quantile_0.95",44,"km_N","Estimate",5254.13016218116,"Summer",15,2004
"439","quantile_0.05",45,"km_N","Estimate",4729.13016218116,"Fall",15,2004
"440","quantile_0.5",45,"km_N","Estimate",4854.13016218116,"Fall",15,2004
"441","quantile_0.95",45,"km_N","Estimate",5204.13016218116,"Fall",15,2004
"442","quantile_0.05",46,"km_N","Estimate",4754.13016218116,"Spring",16,2005
"443","quantile_0.5",46,"km_N","Estimate",4854.13016218116,"Spring",16,2005
"444","quantile_0.95",46,"km_N","Estimate",5104.13016218116,"Spring",16,2005
"445","quantile_0.05",47,"km_N","Estimate",4729.13016218116,"Summer",16,2005
"446","quantile_0.5",47,"km_N","Estimate",4829.13016218116,"Summer",16,2005
"447","quantile_0.95",47,"km_N","Estimate",5204.13016218116,"Summer",16,2005
"448","quantile_0.05",48,"km_N","Estimate",4729.13016218116,"Fall",16,2005
"449","quantile_0.5",48,"km_N","Estimate",4854.13016218116,"Fall",16,2005
"450","quantile_0.95",48,"km_N","Estimate",5129.13016218116,"Fall",16,2005
"451","quantile_0.05",49,"km_N","Estimate",4729.13016218116,"Spring",17,2006
"452","quantile_0.5",49,"km_N","Estimate",4879.13016218116,"Spring",17,2006
"453","quantile_0.95",49,"km_N","Estimate",5154.13016218116,"Spring",17,2006
"454","quantile_0.05",50,"km_N","Estimate",4729.13016218116,"Summer",17,2006
"455","quantile_0.5",50,"km_N","Estimate",4854.13016218116,"Summer",17,2006
"456","quantile_0.95",50,"km_N","Estimate",5229.13016218116,"Summer",17,2006
"457","quantile_0.05",51,"km_N","Estimate",4729.13016218116,"Fall",17,2006
"458","quantile_0.5",51,"km_N","Estimate",4879.13016218116,"Fall",17,2006
"459","quantile_0.95",51,"km_N","Estimate",5104.13016218116,"Fall",17,2006
"460","quantile_0.05",52,"km_N","Estimate",4729.13016218116,"Spring",18,2007
"461","quantile_0.5",52,"km_N","Estimate",4879.13016218116,"Spring",18,2007
"462","quantile_0.95",52,"km_N","Estimate",5254.13016218116,"Spring",18,2007
"463","quantile_0.05",53,"km_N","Estimate",4729.13016218116,"Summer",18,2007
"464","quantile_0.5",53,"km_N","Estimate",4879.13016218116,"Summer",18,2007
"465","quantile_0.95",53,"km_N","Estimate",5254.13016218116,"Summer",18,2007
"466","quantile_0.05",54,"km_N","Estimate",4729.13016218116,"Fall",18,2007
"467","quantile_0.5",54,"km_N","Estimate",4829.13016218116,"Fall",18,2007
"468","quantile_0.95",54,"km_N","Estimate",5179.13016218116,"Fall",18,2007
"469","quantile_0.05",55,"km_N","Estimate",4729.13016218116,"Spring",19,2008
"470","quantile_0.5",55,"km_N","Estimate",4879.13016218116,"Spring",19,2008
"471","quantile_0.95",55,"km_N","Estimate",5229.13016218116,"Spring",19,2008
"472","quantile_0.05",56,"km_N","Estimate",4729.13016218116,"Summer",19,2008
"473","quantile_0.5",56,"km_N","Estimate",4829.13016218116,"Summer",19,2008
"474","quantile_0.95",56,"km_N","Estimate",5179.13016218116,"Summer",19,2008
"475","quantile_0.05",57,"km_N","Estimate",4729.13016218116,"Fall",19,2008
"476","quantile_0.5",57,"km_N","Estimate",4904.13016218116,"Fall",19,2008
"477","quantile_0.95",57,"km_N","Estimate",5154.13016218116,"Fall",19,2008
"478","quantile_0.05",58,"km_N","Estimate",4729.13016218116,"Spring",20,2009
"479","quantile_0.5",58,"km_N","Estimate",4879.13016218116,"Spring",20,2009
"480","quantile_0.95",58,"km_N","Estimate",5154.13016218116,"Spring",20,2009
"481","quantile_0.05",59,"km_N","Estimate",4729.13016218116,"Summer",20,2009
"482","quantile_0.5",59,"km_N","Estimate",4854.13016218116,"Summer",20,2009
"483","quantile_0.95",59,"km_N","Estimate",5179.13016218116,"Summer",20,2009
"484","quantile_0.05",60,"km_N","Estimate",4729.13016218116,"Fall",20,2009
"485","quantile_0.5",60,"km_N","Estimate",4854.13016218116,"Fall",20,2009
"486","quantile_0.95",60,"km_N","Estimate",5179.13016218116,"Fall",20,2009
"487","quantile_0.05",61,"km_N","Estimate",4729.13016218116,"Spring",21,2010
"488","quantile_0.5",61,"km_N","Estimate",4904.13016218116,"Spring",21,2010
"489","quantile_0.95",61,"km_N","Estimate",5129.13016218116,"Spring",21,2010
"490","quantile_0.05",62,"km_N","Estimate",4729.13016218116,"Summer",21,2010
"491","quantile_0.5",62,"km_N","Estimate",4854.13016218116,"Summer",21,2010
"492","quantile_0.95",62,"km_N","Estimate",5229.13016218116,"Summer",21,2010
"493","quantile_0.05",63,"km_N","Estimate",4729.13016218116,"Fall",21,2010
"494","quantile_0.5",63,"km_N","Estimate",4879.13016218116,"Fall",21,2010
"495","quantile_0.95",63,"km_N","Estimate",5154.13016218116,"Fall",21,2010
"496","quantile_0.05",64,"km_N","Estimate",4729.13016218116,"Spring",22,2011
"497","quantile_0.5",64,"km_N","Estimate",4904.13016218116,"Spring",22,2011
"498","quantile_0.95",64,"km_N","Estimate",5179.13016218116,"Spring",22,2011
"499","quantile_0.05",65,"km_N","Estimate",4729.13016218116,"Summer",22,2011
"500","quantile_0.5",65,"km_N","Estimate",4804.13016218116,"Summer",22,2011
"501","quantile_0.95",65,"km_N","Estimate",5179.13016218116,"Summer",22,2011
"502","quantile_0.05",66,"km_N","Estimate",4729.13016218116,"Fall",22,2011
"503","quantile_0.5",66,"km_N","Estimate",4879.13016218116,"Fall",22,2011
"504","quantile_0.95",66,"km_N","Estimate",5154.13016218116,"Fall",22,2011
"505","quantile_0.05",67,"km_N","Estimate",4729.13016218116,"Spring",23,2012
"506","quantile_0.5",67,"km_N","Estimate",4904.13016218116,"Spring",23,2012
"507","quantile_0.95",67,"km_N","Estimate",5204.13016218116,"Spring",23,2012
"508","quantile_0.05",68,"km_N","Estimate",4729.13016218116,"Summer",23,2012
"509","quantile_0.5",68,"km_N","Estimate",4879.13016218116,"Summer",23,2012
"510","quantile_0.95",68,"km_N","Estimate",5229.13016218116,"Summer",23,2012
"511","quantile_0.05",69,"km_N","Estimate",4754.13016218116,"Fall",23,2012
"512","quantile_0.5",69,"km_N","Estimate",4879.13016218116,"Fall",23,2012
"513","quantile_0.95",69,"km_N","Estimate",5179.13016218116,"Fall",23,2012
"514","quantile_0.05",70,"km_N","Estimate",4729.13016218116,"Spring",24,2013
"515","quantile_0.5",70,"km_N","Estimate",4904.13016218116,"Spring",24,2013
"516","quantile_0.95",70,"km_N","Estimate",5179.13016218116,"Spring",24,2013
"517","quantile_0.05",71,"km_N","Estimate",4729.13016218116,"Summer",24,2013
"518","quantile_0.5",71,"km_N","Estimate",4904.13016218116,"Summer",24,2013
"519","quantile_0.95",71,"km_N","Estimate",5354.13016218116,"Summer",24,2013
"520","quantile_0.05",72,"km_N","Estimate",4754.13016218116,"Fall",24,2013
"521","quantile_0.5",72,"km_N","Estimate",4904.13016218116,"Fall",24,2013
"522","quantile_0.95",72,"km_N","Estimate",5179.13016218116,"Fall",24,2013
"523","quantile_0.05",73,"km_N","Estimate",4754.13016218116,"Spring",25,2014
"524","quantile_0.5",73,"km_N","Estimate",4929.13016218116,"Spring",25,2014
"525","quantile_0.95",73,"km_N","Estimate",5204.13016218116,"Spring",25,2014
"526","quantile_0.05",74,"km_N","Estimate",4754.13016218116,"Summer",25,2014
"527","quantile_0.5",74,"km_N","Estimate",4904.13016218116,"Summer",25,2014
"528","quantile_0.95",74,"km_N","Estimate",5229.13016218116,"Summer",25,2014
"529","quantile_0.05",75,"km_N","Estimate",4754.13016218116,"Fall",25,2014
"530","quantile_0.5",75,"km_N","Estimate",4904.13016218116,"Fall",25,2014
"531","quantile_0.95",75,"km_N","Estimate",5229.13016218116,"Fall",25,2014
"532","quantile_0.05",76,"km_N","Estimate",4729.13016218116,"Spring",26,2015
"533","quantile_0.5",76,"km_N","Estimate",4904.13016218116,"Spring",26,2015
"534","quantile_0.95",76,"km_N","Estimate",5229.13016218116,"Spring",26,2015
"535","quantile_0.05",77,"km_N","Estimate",4754.13016218116,"Summer",26,2015
"536","quantile_0.5",77,"km_N","Estimate",4904.13016218116,"Summer",26,2015
"537","quantile_0.95",77,"km_N","Estimate",5354.13016218116,"Summer",26,2015
"538","quantile_0.05",78,"km_N","Estimate",4754.13016218116,"Fall",26,2015
"539","quantile_0.5",78,"km_N","Estimate",4904.13016218116,"Fall",26,2015
"540","quantile_0.95",78,"km_N","Estimate",5504.13016218116,"Fall",26,2015
"541","quantile_0.05",79,"km_N","Estimate",4754.13016218116,"Spring",27,2016
"542","quantile_0.5",79,"km_N","Estimate",4904.13016218116,"Spring",27,2016
"543","quantile_0.95",79,"km_N","Estimate",5154.13016218116,"Spring",27,2016
"544","quantile_0.05",80,"km_N","Estimate",4754.13016218116,"Summer",27,2016
"545","quantile_0.5",80,"km_N","Estimate",4904.13016218116,"Summer",27,2016
"546","quantile_0.95",80,"km_N","Estimate",5179.13016218116,"Summer",27,2016
"547","quantile_0.05",81,"km_N","Estimate",4729.13016218116,"Fall",27,2016
"548","quantile_0.5",81,"km_N","Estimate",4904.13016218116,"Fall",27,2016
"549","quantile_0.95",81,"km_N","Estimate",5229.13016218116,"Fall",27,2016
"550","quantile_0.05",82,"km_N","Estimate",4729.13016218116,"Spring",28,2017
"551","quantile_0.5",82,"km_N","Estimate",4904.13016218116,"Spring",28,2017
"552","quantile_0.95",82,"km_N","Estimate",5204.13016218116,"Spring",28,2017
"553","quantile_0.05",83,"km_N","Estimate",4729.13016218116,"Summer",28,2017
"554","quantile_0.5",83,"km_N","Estimate",4904.13016218116,"Summer",28,2017
"555","quantile_0.95",83,"km_N","Estimate",5229.13016218116,"Summer",28,2017
"556","quantile_0.05",84,"km_N","Estimate",4754.13016218116,"Fall",28,2017
"557","quantile_0.5",84,"km_N","Estimate",4854.13016218116,"Fall",28,2017
"558","quantile_0.95",84,"km_N","Estimate",5229.13016218116,"Fall",28,2017
"559","quantile_0.05",85,"km_N","Estimate",4729.13016218116,"Spring",29,2018
"560","quantile_0.5",85,"km_N","Estimate",4879.13016218116,"Spring",29,2018
"561","quantile_0.95",85,"km_N","Estimate",5204.13016218116,"Spring",29,2018
"562","quantile_0.05",86,"km_N","Estimate",4729.13016218116,"Summer",29,2018
"563","quantile_0.5",86,"km_N","Estimate",4904.13016218116,"Summer",29,2018
"564","quantile_0.95",86,"km_N","Estimate",5254.13016218116,"Summer",29,2018
"565","quantile_0.05",87,"km_N","Estimate",4754.13016218116,"Fall",29,2018
"566","quantile_0.5",87,"km_N","Estimate",4904.13016218116,"Fall",29,2018
"567","quantile_0.95",87,"km_N","Estimate",5229.13016218116,"Fall",29,2018
"568","quantile_0.05",88,"km_N","Estimate",4754.13016218116,"Spring",30,2019
"569","quantile_0.5",88,"km_N","Estimate",4904.13016218116,"Spring",30,2019
"570","quantile_0.95",88,"km_N","Estimate",5229.13016218116,"Spring",30,2019
"571","quantile_0.05",89,"km_N","Estimate",4729.13016218116,"Summer",30,2019
"572","quantile_0.5",89,"km_N","Estimate",4879.13016218116,"Summer",30,2019
"573","quantile_0.95",89,"km_N","Estimate",5254.13016218116,"Summer",30,2019
"574","quantile_0.05",90,"km_N","Estimate",4754.13016218116,"Fall",30,2019
"575","quantile_0.5",90,"km_N","Estimate",4904.13016218116,"Fall",30,2019
"576","quantile_0.95",90,"km_N","Estimate",5204.13016218116,"Fall",30,2019
"577","quantile_0.05",91,"km_N","Estimate",4729.13016218116,"Spring",31,2020
"578","quantile_0.5",91,"km_N","Estimate",4904.13016218116,"Spring",31,2020
"579","quantile_0.95",91,"km_N","Estimate",5354.13016218116,"Spring",31,2020
"580","quantile_0.05",92,"km_N","Estimate",4729.13016218116,"Summer",31,2020
"581","quantile_0.5",92,"km_N","Estimate",4904.13016218116,"Summer",31,2020
"582","quantile_0.95",92,"km_N","Estimate",5229.13016218116,"Summer",31,2020
"583","quantile_0.05",93,"km_N","Estimate",4729.13016218116,"Fall",31,2020
"584","quantile_0.5",93,"km_N","Estimate",4904.13016218116,"Fall",31,2020
"585","quantile_0.95",93,"km_N","Estimate",5229.13016218116,"Fall",31,2020
"586","quantile_0.05",94,"km_N","Estimate",4729.13016218116,"Spring",32,2021
"587","quantile_0.5",94,"km_N","Estimate",4904.13016218116,"Spring",32,2021
"588","quantile_0.95",94,"km_N","Estimate",5229.13016218116,"Spring",32,2021
"589","quantile_0.05",95,"km_N","Estimate",4754.13016218116,"Summer",32,2021
"590","quantile_0.5",95,"km_N","Estimate",4904.13016218116,"Summer",32,2021
"591","quantile_0.95",95,"km_N","Estimate",5329.13016218116,"Summer",32,2021
"592","quantile_0.05",96,"km_N","Estimate",4754.13016218116,"Fall",32,2021
"593","quantile_0.5",96,"km_N","Estimate",4904.13016218116,"Fall",32,2021
"594","quantile_0.95",96,"km_N","Estimate",5204.13016218116,"Fall",32,2021
"595","quantile_0.05",97,"km_N","Estimate",4754.13016218116,"Spring",33,2022
"596","quantile_0.5",97,"km_N","Estimate",4904.13016218116,"Spring",33,2022
"597","quantile_0.95",97,"km_N","Estimate",5204.13016218116,"Spring",33,2022
"598","quantile_0.05",98,"km_N","Estimate",4754.13016218116,"Summer",33,2022
"599","quantile_0.5",98,"km_N","Estimate",4904.13016218116,"Summer",33,2022
"600","quantile_0.95",98,"km_N","Estimate",5254.13016218116,"Summer",33,2022
"601","quantile_0.05",99,"km_N","Estimate",4754.13016218116,"Fall",33,2022
"602","quantile_0.5",99,"km_N","Estimate",4904.13016218116,"Fall",33,2022
"603","quantile_0.95",99,"km_N","Estimate",5229.13016218116,"Fall",33,2022
"604","quantile_0.05",100,"km_N","Estimate",4729.13016218116,"Spring",34,2023
"605","quantile_0.5",100,"km_N","Estimate",4879.13016218116,"Spring",34,2023
"606","quantile_0.95",100,"km_N","Estimate",5204.13016218116,"Spring",34,2023
"607","quantile_0.05",101,"km_N","Estimate",4754.13016218116,"Summer",34,2023
"608","quantile_0.5",101,"km_N","Estimate",4904.13016218116,"Summer",34,2023
