"","quantile","time","axis","Units","value","Season","YearGroup","Year"
"609","quantile_0.95",101,"km_N","Estimate",5229.13016218116,"Summer",34,2023
"610","quantile_0.05",102,"km_N","Estimate",4754.13016218116,"Fall",34,2023
"611","quantile_0.5",102,"km_N","Estimate",4904.13016218116,"Fall",34,2023
"612","quantile_0.95",102,"km_N","Estimate",5204.13016218116,"Fall",34,2023
"613","quantile_0.05",1,"km_E","Std_Dev",83.9748038209536,"Spring",1,1990
"614","quantile_0.5",1,"km_E","Std_Dev",64.1666666666666,"Spring",1,1990
"615","quantile_0.95",1,"km_E","Std_Dev",132.688782989796,"Spring",1,1990
"616","quantile_0.05",2,"km_E","Std_Dev",72.5939829712928,"Summer",1,1990
"617","quantile_0.5",2,"km_E","Std_Dev",80.8727645156516,"Summer",1,1990
"618","quantile_0.95",2,"km_E","Std_Dev",186.541489413823,"Summer",1,1990
"619","quantile_0.05",3,"km_E","Std_Dev",55.2770798392565,"Fall",1,1990
"620","quantile_0.5",3,"km_E","Std_Dev",75.6704043930657,"Fall",1,1990
"621","quantile_0.95",3,"km_E","Std_Dev",107.207436045427,"Fall",1,1990
"622","quantile_0.05",4,"km_E","Std_Dev",50.1733107449678,"Spring",2,1991
"623","quantile_0.5",4,"km_E","Std_Dev",54.1992908746335,"Spring",2,1991
"624","quantile_0.95",4,"km_E","Std_Dev",142.828568570857,"Spring",2,1991
"625","quantile_0.05",5,"km_E","Std_Dev",64.4376411421118,"Summer",2,1991
"626","quantile_0.5",5,"km_E","Std_Dev",64.7625811652988,"Summer",2,1991
"627","quantile_0.95",5,"km_E","Std_Dev",137.054834930322,"Summer",2,1991
"628","quantile_0.05",6,"km_E","Std_Dev",60.5504005775436,"Fall",2,1991
"629","quantile_0.5",6,"km_E","Std_Dev",55.6504240502234,"Fall",2,1991
"630","quantile_0.95",6,"km_E","Std_Dev",151.504242031487,"Fall",2,1991
"631","quantile_0.05",7,"km_E","Std_Dev",64.4440090546071,"Spring",3,1992
"632","quantile_0.5",7,"km_E","Std_Dev",82.1195697588202,"Spring",3,1992
"633","quantile_0.95",7,"km_E","Std_Dev",154.937874483597,"Spring",3,1992
"634","quantile_0.05",8,"km_E","Std_Dev",70.6410044885511,"Summer",3,1992
"635","quantile_0.5",8,"km_E","Std_Dev",57.8202543939562,"Summer",3,1992
"636","quantile_0.95",8,"km_E","Std_Dev",120.282443280872,"Summer",3,1992
"637","quantile_0.05",9,"km_E","Std_Dev",60.8940129083377,"Fall",3,1992
"638","quantile_0.5",9,"km_E","Std_Dev",80.1671234158222,"Fall",3,1992
"639","quantile_0.95",9,"km_E","Std_Dev",120.985797229729,"Fall",3,1992
"640","quantile_0.05",10,"km_E","Std_Dev",62.9027427900011,"Spring",4,1993
"641","quantile_0.5",10,"km_E","Std_Dev",41.4874935518177,"Spring",4,1993
"642","quantile_0.95",10,"km_E","Std_Dev",168.785583603349,"Spring",4,1993
"643","quantile_0.05",11,"km_E","Std_Dev",63.2031157331964,"Summer",4,1993
"644","quantile_0.5",11,"km_E","Std_Dev",77.2392975816656,"Summer",4,1993
"645","quantile_0.95",11,"km_E","Std_Dev",145.213835707236,"Summer",4,1993
"646","quantile_0.05",12,"km_E","Std_Dev",57.3240610895457,"Fall",4,1993
"647","quantile_0.5",12,"km_E","Std_Dev",65.4486266263298,"Fall",4,1993
"648","quantile_0.95",12,"km_E","Std_Dev",151.107861670351,"Fall",4,1993
"649","quantile_0.05",13,"km_E","Std_Dev",71.2315012313846,"Spring",5,1994
"650","quantile_0.5",13,"km_E","Std_Dev",80.1419195722642,"Spring",5,1994
"651","quantile_0.95",13,"km_E","Std_Dev",129.854959882403,"Spring",5,1994
"652","quantile_0.05",14,"km_E","Std_Dev",81.6898544694034,"Summer",5,1994
"653","quantile_0.5",14,"km_E","Std_Dev",74.0529431139531,"Summer",5,1994
"654","quantile_0.95",14,"km_E","Std_Dev",121.94343779065,"Summer",5,1994
"655","quantile_0.05",15,"km_E","Std_Dev",49.310908089039,"Fall",5,1994
"656","quantile_0.5",15,"km_E","Std_Dev",72.4303043614962,"Fall",5,1994
"657","quantile_0.95",15,"km_E","Std_Dev",131.033913028789,"Fall",5,1994
"658","quantile_0.05",16,"km_E","Std_Dev",71.9602864660974,"Spring",6,1995
"659","quantile_0.5",16,"km_E","Std_Dev",39.292994209393,"Spring",6,1995
"660","quantile_0.95",16,"km_E","Std_Dev",150.254623956143,"Spring",6,1995
"661","quantile_0.05",17,"km_E","Std_Dev",79.1411442112804,"Summer",6,1995
"662","quantile_0.5",17,"km_E","Std_Dev",86.450780064366,"Summer",6,1995
"663","quantile_0.95",17,"km_E","Std_Dev",123.26446685026,"Summer",6,1995
"664","quantile_0.05",18,"km_E","Std_Dev",82.9456893017193,"Fall",6,1995
"665","quantile_0.5",18,"km_E","Std_Dev",73.0724526297928,"Fall",6,1995
"666","quantile_0.95",18,"km_E","Std_Dev",146.351891899716,"Fall",6,1995
"667","quantile_0.05",19,"km_E","Std_Dev",75.2651038568727,"Spring",7,1996
"668","quantile_0.5",19,"km_E","Std_Dev",63.7506189314379,"Spring",7,1996
"669","quantile_0.95",19,"km_E","Std_Dev",158.51982637366,"Spring",7,1996
"670","quantile_0.05",20,"km_E","Std_Dev",57.2844003656536,"Summer",7,1996
"671","quantile_0.5",20,"km_E","Std_Dev",68.9000886953146,"Summer",7,1996
"672","quantile_0.95",20,"km_E","Std_Dev",110.684281183057,"Summer",7,1996
"673","quantile_0.05",21,"km_E","Std_Dev",52.1476875147048,"Fall",7,1996
"674","quantile_0.5",21,"km_E","Std_Dev",80.0390529679105,"Fall",7,1996
"675","quantile_0.95",21,"km_E","Std_Dev",176.521345319866,"Fall",7,1996
"676","quantile_0.05",22,"km_E","Std_Dev",64.6918687223353,"Spring",8,1997
"677","quantile_0.5",22,"km_E","Std_Dev",89.4917608080501,"Spring",8,1997
"678","quantile_0.95",22,"km_E","Std_Dev",114.89207715913,"Spring",8,1997
"679","quantile_0.05",23,"km_E","Std_Dev",77.2192699820819,"Summer",8,1997
"680","quantile_0.5",23,"km_E","Std_Dev",95.9439414397276,"Summer",8,1997
"681","quantile_0.95",23,"km_E","Std_Dev",104.052968251849,"Summer",8,1997
"682","quantile_0.05",24,"km_E","Std_Dev",55.2793639689177,"Fall",8,1997
"683","quantile_0.5",24,"km_E","Std_Dev",78.4682107672278,"Fall",8,1997
"684","quantile_0.95",24,"km_E","Std_Dev",116.246809448994,"Fall",8,1997
"685","quantile_0.05",25,"km_E","Std_Dev",79.0645274124211,"Spring",9,1998
"686","quantile_0.5",25,"km_E","Std_Dev",92.1389349478998,"Spring",9,1998
"687","quantile_0.95",25,"km_E","Std_Dev",139.170522537764,"Spring",9,1998
"688","quantile_0.05",26,"km_E","Std_Dev",54.5296694331153,"Summer",9,1998
"689","quantile_0.5",26,"km_E","Std_Dev",98.1276739968924,"Summer",9,1998
"690","quantile_0.95",26,"km_E","Std_Dev",190.409414025397,"Summer",9,1998
"691","quantile_0.05",27,"km_E","Std_Dev",50.564989684743,"Fall",9,1998
"692","quantile_0.5",27,"km_E","Std_Dev",84.4213069710903,"Fall",9,1998
"693","quantile_0.95",27,"km_E","Std_Dev",159.429221812304,"Fall",9,1998
"694","quantile_0.05",28,"km_E","Std_Dev",66.5719023448945,"Spring",10,1999
"695","quantile_0.5",28,"km_E","Std_Dev",89.7087740492207,"Spring",10,1999
"696","quantile_0.95",28,"km_E","Std_Dev",139.890604806511,"Spring",10,1999
"697","quantile_0.05",29,"km_E","Std_Dev",66.9897474441146,"Summer",10,1999
"698","quantile_0.5",29,"km_E","Std_Dev",89.7791200894751,"Summer",10,1999
"699","quantile_0.95",29,"km_E","Std_Dev",170.214325679911,"Summer",10,1999
"700","quantile_0.05",30,"km_E","Std_Dev",50.1890365910662,"Fall",10,1999
"701","quantile_0.5",30,"km_E","Std_Dev",92.4317247343883,"Fall",10,1999
"702","quantile_0.95",30,"km_E","Std_Dev",142.909874827572,"Fall",10,1999
"703","quantile_0.05",31,"km_E","Std_Dev",52.5192364950233,"Spring",11,2000
"704","quantile_0.5",31,"km_E","Std_Dev",85.5921147128057,"Spring",11,2000
"705","quantile_0.95",31,"km_E","Std_Dev",118.612293893282,"Spring",11,2000
"706","quantile_0.05",32,"km_E","Std_Dev",84.7646027465939,"Summer",11,2000
"707","quantile_0.5",32,"km_E","Std_Dev",86.0408641462317,"Summer",11,2000
"708","quantile_0.95",32,"km_E","Std_Dev",135.725696338109,"Summer",11,2000
"709","quantile_0.05",33,"km_E","Std_Dev",53.3587770747144,"Fall",11,2000
"710","quantile_0.5",33,"km_E","Std_Dev",78.2284920581815,"Fall",11,2000
"711","quantile_0.95",33,"km_E","Std_Dev",137.040094037247,"Fall",11,2000
"712","quantile_0.05",34,"km_E","Std_Dev",42.3161501752765,"Spring",12,2001
"713","quantile_0.5",34,"km_E","Std_Dev",80.3162153269465,"Spring",12,2001
"714","quantile_0.95",34,"km_E","Std_Dev",149.303729140814,"Spring",12,2001
"715","quantile_0.05",35,"km_E","Std_Dev",50.6741172751549,"Summer",12,2001
"716","quantile_0.5",35,"km_E","Std_Dev",99.9655875132472,"Summer",12,2001
"717","quantile_0.95",35,"km_E","Std_Dev",192.553941019186,"Summer",12,2001
"718","quantile_0.05",36,"km_E","Std_Dev",50.2619401362762,"Fall",12,2001
"719","quantile_0.5",36,"km_E","Std_Dev",85.0025994849093,"Fall",12,2001
"720","quantile_0.95",36,"km_E","Std_Dev",149.469600976793,"Fall",12,2001
"721","quantile_0.05",37,"km_E","Std_Dev",66.560521559728,"Spring",13,2002
"722","quantile_0.5",37,"km_E","Std_Dev",79.5389968518714,"Spring",13,2002
"723","quantile_0.95",37,"km_E","Std_Dev",136.115620415925,"Spring",13,2002
"724","quantile_0.05",38,"km_E","Std_Dev",67.0443845146592,"Summer",13,2002
"725","quantile_0.5",38,"km_E","Std_Dev",60.738302693946,"Summer",13,2002
"726","quantile_0.95",38,"km_E","Std_Dev",143.476628512427,"Summer",13,2002
"727","quantile_0.05",39,"km_E","Std_Dev",48.9091871314437,"Fall",13,2002
"728","quantile_0.5",39,"km_E","Std_Dev",116.138142665612,"Fall",13,2002
"729","quantile_0.95",39,"km_E","Std_Dev",126.799173116508,"Fall",13,2002
"730","quantile_0.05",40,"km_E","Std_Dev",73.1229765324805,"Spring",14,2003
"731","quantile_0.5",40,"km_E","Std_Dev",87.3902630778057,"Spring",14,2003
"732","quantile_0.95",40,"km_E","Std_Dev",162.81050365689,"Spring",14,2003
"733","quantile_0.05",41,"km_E","Std_Dev",72.1998314164627,"Summer",14,2003
"734","quantile_0.5",41,"km_E","Std_Dev",76.5657273593126,"Summer",14,2003
"735","quantile_0.95",41,"km_E","Std_Dev",191.574253083353,"Summer",14,2003
"736","quantile_0.05",42,"km_E","Std_Dev",61.2289955739099,"Fall",14,2003
"737","quantile_0.5",42,"km_E","Std_Dev",75.9165377705721,"Fall",14,2003
"738","quantile_0.95",42,"km_E","Std_Dev",161.119818643133,"Fall",14,2003
"739","quantile_0.05",43,"km_E","Std_Dev",46.4789242995187,"Spring",15,2004
"740","quantile_0.5",43,"km_E","Std_Dev",107.748713929844,"Spring",15,2004
"741","quantile_0.95",43,"km_E","Std_Dev",138.534902432272,"Spring",15,2004
"742","quantile_0.05",44,"km_E","Std_Dev",63.8312761754126,"Summer",15,2004
"743","quantile_0.5",44,"km_E","Std_Dev",83.644872206637,"Summer",15,2004
"744","quantile_0.95",44,"km_E","Std_Dev",185.621226962301,"Summer",15,2004
"745","quantile_0.05",45,"km_E","Std_Dev",51.0619548423601,"Fall",15,2004
"746","quantile_0.5",45,"km_E","Std_Dev",74.449155587399,"Fall",15,2004
"747","quantile_0.95",45,"km_E","Std_Dev",144.432886095441,"Fall",15,2004
"748","quantile_0.05",46,"km_E","Std_Dev",48.2627488783318,"Spring",16,2005
"749","quantile_0.5",46,"km_E","Std_Dev",78.9626557943754,"Spring",16,2005
"750","quantile_0.95",46,"km_E","Std_Dev",168.414134522821,"Spring",16,2005
"751","quantile_0.05",47,"km_E","Std_Dev",50.161355804659,"Summer",16,2005
"752","quantile_0.5",47,"km_E","Std_Dev",84.9836585598798,"Summer",16,2005
"753","quantile_0.95",47,"km_E","Std_Dev",203.332557127182,"Summer",16,2005
"754","quantile_0.05",48,"km_E","Std_Dev",51.1237358145543,"Fall",16,2005
"755","quantile_0.5",48,"km_E","Std_Dev",117.551836835646,"Fall",16,2005
"756","quantile_0.95",48,"km_E","Std_Dev",167.926112599945,"Fall",16,2005
"757","quantile_0.05",49,"km_E","Std_Dev",37.0980137778643,"Spring",17,2006
"758","quantile_0.5",49,"km_E","Std_Dev",48.3150435614356,"Spring",17,2006
"759","quantile_0.95",49,"km_E","Std_Dev",62.1459669819467,"Spring",17,2006
"760","quantile_0.05",50,"km_E","Std_Dev",57.6140721797315,"Summer",17,2006
"761","quantile_0.5",50,"km_E","Std_Dev",69.3967512993878,"Summer",17,2006
"762","quantile_0.95",50,"km_E","Std_Dev",165.807444301692,"Summer",17,2006
"763","quantile_0.05",51,"km_E","Std_Dev",47.7597893080305,"Fall",17,2006
"764","quantile_0.5",51,"km_E","Std_Dev",78.5261167389614,"Fall",17,2006
"765","quantile_0.95",51,"km_E","Std_Dev",166.699049884285,"Fall",17,2006
"766","quantile_0.05",52,"km_E","Std_Dev",64.3435185845347,"Spring",18,2007
"767","quantile_0.5",52,"km_E","Std_Dev",79.6215004463827,"Spring",18,2007
"768","quantile_0.95",52,"km_E","Std_Dev",140.502345499672,"Spring",18,2007
"769","quantile_0.05",53,"km_E","Std_Dev",63.9819261095417,"Summer",18,2007
"770","quantile_0.5",53,"km_E","Std_Dev",84.1715420130134,"Summer",18,2007
"771","quantile_0.95",53,"km_E","Std_Dev",176.994228919214,"Summer",18,2007
"772","quantile_0.05",54,"km_E","Std_Dev",54.0640052776952,"Fall",18,2007
"773","quantile_0.5",54,"km_E","Std_Dev",89.0391328109004,"Fall",18,2007
"774","quantile_0.95",54,"km_E","Std_Dev",144.266474471949,"Fall",18,2007
"775","quantile_0.05",55,"km_E","Std_Dev",43.3296909891139,"Spring",19,2008
"776","quantile_0.5",55,"km_E","Std_Dev",81.2912676861432,"Spring",19,2008
"777","quantile_0.95",55,"km_E","Std_Dev",146.989142731047,"Spring",19,2008
"778","quantile_0.05",56,"km_E","Std_Dev",46.2283255245965,"Summer",19,2008
"779","quantile_0.5",56,"km_E","Std_Dev",86.182725190215,"Summer",19,2008
"780","quantile_0.95",56,"km_E","Std_Dev",183.724616882128,"Summer",19,2008
"781","quantile_0.05",57,"km_E","Std_Dev",33.0011860821437,"Fall",19,2008
"782","quantile_0.5",57,"km_E","Std_Dev",95.7242462134401,"Fall",19,2008
"783","quantile_0.95",57,"km_E","Std_Dev",137.683532241532,"Fall",19,2008
"784","quantile_0.05",58,"km_E","Std_Dev",62.158156050806,"Spring",20,2009
"785","quantile_0.5",58,"km_E","Std_Dev",82.8207721711787,"Spring",20,2009
"786","quantile_0.95",58,"km_E","Std_Dev",137.175696525193,"Spring",20,2009
"787","quantile_0.05",59,"km_E","Std_Dev",45.0616861153191,"Summer",20,2009
"788","quantile_0.5",59,"km_E","Std_Dev",85.5946962153732,"Summer",20,2009
"789","quantile_0.95",59,"km_E","Std_Dev",187.891678443413,"Summer",20,2009
"790","quantile_0.05",60,"km_E","Std_Dev",32.1091493930852,"Fall",20,2009
"791","quantile_0.5",60,"km_E","Std_Dev",103.126320009917,"Fall",20,2009
"792","quantile_0.95",60,"km_E","Std_Dev",126.0138179853,"Fall",20,2009
"793","quantile_0.05",61,"km_E","Std_Dev",42.043748259126,"Spring",21,2010
"794","quantile_0.5",61,"km_E","Std_Dev",83.4847109936721,"Spring",21,2010
"795","quantile_0.95",61,"km_E","Std_Dev",149.337552361938,"Spring",21,2010
"796","quantile_0.05",62,"km_E","Std_Dev",61.185675355322,"Summer",21,2010
"797","quantile_0.5",62,"km_E","Std_Dev",88.6144754118944,"Summer",21,2010
"798","quantile_0.95",62,"km_E","Std_Dev",171.170214769517,"Summer",21,2010
"799","quantile_0.05",63,"km_E","Std_Dev",53.5807471452801,"Fall",21,2010
"800","quantile_0.5",63,"km_E","Std_Dev",105.627932390112,"Fall",21,2010
"801","quantile_0.95",63,"km_E","Std_Dev",134.711391837918,"Fall",21,2010
"802","quantile_0.05",64,"km_E","Std_Dev",56.3286487204039,"Spring",22,2011
"803","quantile_0.5",64,"km_E","Std_Dev",76.361381640595,"Spring",22,2011
"804","quantile_0.95",64,"km_E","Std_Dev",125.292334928834,"Spring",22,2011
"805","quantile_0.05",65,"km_E","Std_Dev",46.1791362658789,"Summer",22,2011
"806","quantile_0.5",65,"km_E","Std_Dev",103.299114568844,"Summer",22,2011
"807","quantile_0.95",65,"km_E","Std_Dev",188.257560514602,"Summer",22,2011
"808","quantile_0.05",66,"km_E","Std_Dev",44.6782832022334,"Fall",22,2011
"809","quantile_0.5",66,"km_E","Std_Dev",80.5818487218699,"Fall",22,2011
"810","quantile_0.95",66,"km_E","Std_Dev",120.555060977434,"Fall",22,2011
"811","quantile_0.05",67,"km_E","Std_Dev",28.3778616231566,"Spring",23,2012
"812","quantile_0.5",67,"km_E","Std_Dev",66.4940948240116,"Spring",23,2012
"813","quantile_0.95",67,"km_E","Std_Dev",107.664309477902,"Spring",23,2012
"814","quantile_0.05",68,"km_E","Std_Dev",58.1577443882001,"Summer",23,2012
"815","quantile_0.5",68,"km_E","Std_Dev",94.1049677195361,"Summer",23,2012
"816","quantile_0.95",68,"km_E","Std_Dev",173.191229628414,"Summer",23,2012
"817","quantile_0.05",69,"km_E","Std_Dev",50.6092926748685,"Fall",23,2012
"818","quantile_0.5",69,"km_E","Std_Dev",75.2416141842431,"Fall",23,2012
"819","quantile_0.95",69,"km_E","Std_Dev",127.034951048437,"Fall",23,2012
"820","quantile_0.05",70,"km_E","Std_Dev",60.7195906348905,"Spring",24,2013
"821","quantile_0.5",70,"km_E","Std_Dev",97.8054655472233,"Spring",24,2013
"822","quantile_0.95",70,"km_E","Std_Dev",127.590332428805,"Spring",24,2013
"823","quantile_0.05",71,"km_E","Std_Dev",73.1609544260136,"Summer",24,2013
"824","quantile_0.5",71,"km_E","Std_Dev",69.3926574580546,"Summer",24,2013
"825","quantile_0.95",71,"km_E","Std_Dev",132.912213756511,"Summer",24,2013
"826","quantile_0.05",72,"km_E","Std_Dev",49.1236329390579,"Fall",24,2013
"827","quantile_0.5",72,"km_E","Std_Dev",80.2690394041731,"Fall",24,2013
"828","quantile_0.95",72,"km_E","Std_Dev",101.181155669553,"Fall",24,2013
"829","quantile_0.05",73,"km_E","Std_Dev",50.0403877287175,"Spring",25,2014
"830","quantile_0.5",73,"km_E","Std_Dev",81.9040304381915,"Spring",25,2014
"831","quantile_0.95",73,"km_E","Std_Dev",125.799212712926,"Spring",25,2014
"832","quantile_0.05",74,"km_E","Std_Dev",68.6131558195302,"Summer",25,2014
"833","quantile_0.5",74,"km_E","Std_Dev",91.205451281348,"Summer",25,2014
"834","quantile_0.95",74,"km_E","Std_Dev",80.001183703364,"Summer",25,2014
"835","quantile_0.05",75,"km_E","Std_Dev",60.1639175062342,"Fall",25,2014
"836","quantile_0.5",75,"km_E","Std_Dev",83.5391398015797,"Fall",25,2014
"837","quantile_0.95",75,"km_E","Std_Dev",86.4697646696242,"Fall",25,2014
"838","quantile_0.05",76,"km_E","Std_Dev",61.9195266275329,"Spring",26,2015
"839","quantile_0.5",76,"km_E","Std_Dev",94.8363822271779,"Spring",26,2015
"840","quantile_0.95",76,"km_E","Std_Dev",91.8730459147652,"Spring",26,2015
"841","quantile_0.05",77,"km_E","Std_Dev",59.3759635753815,"Summer",26,2015
"842","quantile_0.5",77,"km_E","Std_Dev",78.1974159329185,"Summer",26,2015
"843","quantile_0.95",77,"km_E","Std_Dev",138.921713292928,"Summer",26,2015
"844","quantile_0.05",78,"km_E","Std_Dev",55.423074361832,"Fall",26,2015
"845","quantile_0.5",78,"km_E","Std_Dev",62.0280158273239,"Fall",26,2015
"846","quantile_0.95",78,"km_E","Std_Dev",102.53694825562,"Fall",26,2015
"847","quantile_0.05",79,"km_E","Std_Dev",50.7836319371434,"Spring",27,2016
"848","quantile_0.5",79,"km_E","Std_Dev",90.2616147147229,"Spring",27,2016
"849","quantile_0.95",79,"km_E","Std_Dev",70.3239258393226,"Spring",27,2016
"850","quantile_0.05",80,"km_E","Std_Dev",82.799807251032,"Summer",27,2016
"851","quantile_0.5",80,"km_E","Std_Dev",53.0127676635877,"Summer",27,2016
"852","quantile_0.95",80,"km_E","Std_Dev",174.417319997618,"Summer",27,2016
"853","quantile_0.05",81,"km_E","Std_Dev",48.1599554934523,"Fall",27,2016
"854","quantile_0.5",81,"km_E","Std_Dev",89.4183646651734,"Fall",27,2016
"855","quantile_0.95",81,"km_E","Std_Dev",86.7496688783596,"Fall",27,2016
"856","quantile_0.05",82,"km_E","Std_Dev",72.3871465793409,"Spring",28,2017
"857","quantile_0.5",82,"km_E","Std_Dev",85.65662893675,"Spring",28,2017
"858","quantile_0.95",82,"km_E","Std_Dev",78.5361655094599,"Spring",28,2017
"859","quantile_0.05",83,"km_E","Std_Dev",75.3543816130343,"Summer",28,2017
"860","quantile_0.5",83,"km_E","Std_Dev",90.0687167521206,"Summer",28,2017
"861","quantile_0.95",83,"km_E","Std_Dev",114.767001557349,"Summer",28,2017
"862","quantile_0.05",84,"km_E","Std_Dev",72.3435267220629,"Fall",28,2017
"863","quantile_0.5",84,"km_E","Std_Dev",74.8479097634636,"Fall",28,2017
"864","quantile_0.95",84,"km_E","Std_Dev",86.0947768802533,"Fall",28,2017
"865","quantile_0.05",85,"km_E","Std_Dev",56.8335332796624,"Spring",29,2018
"866","quantile_0.5",85,"km_E","Std_Dev",83.261711646246,"Spring",29,2018
"867","quantile_0.95",85,"km_E","Std_Dev",67.4663215645742,"Spring",29,2018
"868","quantile_0.05",86,"km_E","Std_Dev",73.4653598024883,"Summer",29,2018
"869","quantile_0.5",86,"km_E","Std_Dev",75.8000259854437,"Summer",29,2018
"870","quantile_0.95",86,"km_E","Std_Dev",60.8255495227742,"Summer",29,2018
"871","quantile_0.05",87,"km_E","Std_Dev",55.1232549140852,"Fall",29,2018
"872","quantile_0.5",87,"km_E","Std_Dev",78.5646970092905,"Fall",29,2018
"873","quantile_0.95",87,"km_E","Std_Dev",56.9733235467231,"Fall",29,2018
"874","quantile_0.05",88,"km_E","Std_Dev",67.3126843525606,"Spring",30,2019
"875","quantile_0.5",88,"km_E","Std_Dev",75.6704043930657,"Spring",30,2019
"876","quantile_0.95",88,"km_E","Std_Dev",71.288200817229,"Spring",30,2019
"877","quantile_0.05",89,"km_E","Std_Dev",82.2854571880503,"Summer",30,2019
"878","quantile_0.5",89,"km_E","Std_Dev",97.086340829993,"Summer",30,2019
"879","quantile_0.95",89,"km_E","Std_Dev",120.309732848934,"Summer",30,2019
"880","quantile_0.05",90,"km_E","Std_Dev",46.4687360958249,"Fall",30,2019
"881","quantile_0.5",90,"km_E","Std_Dev",80.6773721921976,"Fall",30,2019
"882","quantile_0.95",90,"km_E","Std_Dev",59.7189334307051,"Fall",30,2019
"883","quantile_0.05",91,"km_E","Std_Dev",65.2868573096739,"Spring",31,2020
"884","quantile_0.5",91,"km_E","Std_Dev",123.553243746994,"Spring",31,2020
"885","quantile_0.95",91,"km_E","Std_Dev",63.9779791661303,"Spring",31,2020
"886","quantile_0.05",92,"km_E","Std_Dev",65.5835306685259,"Summer",31,2020
"887","quantile_0.5",92,"km_E","Std_Dev",94.339811320566,"Summer",31,2020
"888","quantile_0.95",92,"km_E","Std_Dev",121.340107619747,"Summer",31,2020
"889","quantile_0.05",93,"km_E","Std_Dev",59.8920535698022,"Fall",31,2020
"890","quantile_0.5",93,"km_E","Std_Dev",86.2372813049477,"Fall",31,2020
"891","quantile_0.95",93,"km_E","Std_Dev",79.3514589683393,"Fall",31,2020
"892","quantile_0.05",94,"km_E","Std_Dev",73.6301671541733,"Spring",32,2021
"893","quantile_0.5",94,"km_E","Std_Dev",81.3878977427841,"Spring",32,2021
"894","quantile_0.95",94,"km_E","Std_Dev",81.2139585952259,"Spring",32,2021
"895","quantile_0.05",95,"km_E","Std_Dev",58.2114527590852,"Summer",32,2021
"896","quantile_0.5",95,"km_E","Std_Dev",99.8012545213756,"Summer",32,2021
"897","quantile_0.95",95,"km_E","Std_Dev",59.3839373922108,"Summer",32,2021
"898","quantile_0.05",96,"km_E","Std_Dev",73.8976223288583,"Fall",32,2021
"899","quantile_0.5",96,"km_E","Std_Dev",84.6725719725369,"Fall",32,2021
"900","quantile_0.95",96,"km_E","Std_Dev",99.3345917146243,"Fall",32,2021
"901","quantile_0.05",97,"km_E","Std_Dev",83.6358146666215,"Spring",33,2022
"902","quantile_0.5",97,"km_E","Std_Dev",101.713538623892,"Spring",33,2022
"903","quantile_0.95",97,"km_E","Std_Dev",73.2002062976614,"Spring",33,2022
"904","quantile_0.05",98,"km_E","Std_Dev",58.2986910122119,"Summer",33,2022
"905","quantile_0.5",98,"km_E","Std_Dev",80.481505498299,"Summer",33,2022
"906","quantile_0.95",98,"km_E","Std_Dev",70.9224038914176,"Summer",33,2022
"907","quantile_0.05",99,"km_E","Std_Dev",57.441230396771,"Fall",33,2022
"908","quantile_0.5",99,"km_E","Std_Dev",103.305225893803,"Fall",33,2022
"909","quantile_0.95",99,"km_E","Std_Dev",67.8791260814084,"Fall",33,2022
"910","quantile_0.05",100,"km_E","Std_Dev",68.0996558824867,"Spring",34,2023
"911","quantile_0.5",100,"km_E","Std_Dev",96.4705429473975,"Spring",34,2023
"912","quantile_0.95",100,"km_E","Std_Dev",80.5892910899694,"Spring",34,2023
"913","quantile_0.05",101,"km_E","Std_Dev",75.4381143117262,"Summer",34,2023
"914","quantile_0.5",101,"km_E","Std_Dev",94.1804092948714,"Summer",34,2023
"915","quantile_0.95",101,"km_E","Std_Dev",127.429917360029,"Summer",34,2023
"916","quantile_0.05",102,"km_E","Std_Dev",66.1838577774294,"Fall",34,2023
"917","quantile_0.5",102,"km_E","Std_Dev",89.6471759823819,"Fall",34,2023
