"","quantile","time","axis","Units","value","Season","YearGroup","Year"
"918","quantile_0.95",102,"km_E","Std_Dev",87.7392112565367,"Fall",34,2023
"919","quantile_0.05",1,"km_N","Std_Dev",27.2196453119633,"Spring",1,1990
"920","quantile_0.5",1,"km_N","Std_Dev",24.9987373418511,"Spring",1,1990
"921","quantile_0.95",1,"km_N","Std_Dev",152.806035036036,"Spring",1,1990
"922","quantile_0.05",2,"km_N","Std_Dev",29.1547594742265,"Summer",1,1990
"923","quantile_0.5",2,"km_N","Std_Dev",24.4574976626636,"Summer",1,1990
"924","quantile_0.95",2,"km_N","Std_Dev",135.731045331076,"Summer",1,1990
"925","quantile_0.05",3,"km_N","Std_Dev",17.5234330846069,"Fall",1,1990
"926","quantile_0.5",3,"km_N","Std_Dev",30.6443841972435,"Fall",1,1990
"927","quantile_0.95",3,"km_N","Std_Dev",155.31411638185,"Fall",1,1990
"928","quantile_0.05",4,"km_N","Std_Dev",14.3789794667438,"Spring",2,1991
"929","quantile_0.5",4,"km_N","Std_Dev",22.9445422748421,"Spring",2,1991
"930","quantile_0.95",4,"km_N","Std_Dev",107.455652116197,"Spring",2,1991
"931","quantile_0.05",5,"km_N","Std_Dev",30.1553218245705,"Summer",2,1991
"932","quantile_0.5",5,"km_N","Std_Dev",22.2176447305679,"Summer",2,1991
"933","quantile_0.95",5,"km_N","Std_Dev",124.027530342373,"Summer",2,1991
"934","quantile_0.05",6,"km_N","Std_Dev",13.8169855941549,"Fall",2,1991
"935","quantile_0.5",6,"km_N","Std_Dev",26.6986077645567,"Fall",2,1991
"936","quantile_0.95",6,"km_N","Std_Dev",147.067290308851,"Fall",2,1991
"937","quantile_0.05",7,"km_N","Std_Dev",30.0462606288663,"Spring",3,1992
"938","quantile_0.5",7,"km_N","Std_Dev",24.795883904105,"Spring",3,1992
"939","quantile_0.95",7,"km_N","Std_Dev",119.271780299271,"Spring",3,1992
"940","quantile_0.05",8,"km_N","Std_Dev",31.3208792141515,"Summer",3,1992
"941","quantile_0.5",8,"km_N","Std_Dev",23.3008431806509,"Summer",3,1992
"942","quantile_0.95",8,"km_N","Std_Dev",88.9245509270402,"Summer",3,1992
"943","quantile_0.05",9,"km_N","Std_Dev",19.9034919021508,"Fall",3,1992
"944","quantile_0.5",9,"km_N","Std_Dev",29.994738595866,"Fall",3,1992
"945","quantile_0.95",9,"km_N","Std_Dev",138.053523144197,"Fall",3,1992
"946","quantile_0.05",10,"km_N","Std_Dev",17.4729227750545,"Spring",4,1993
"947","quantile_0.5",10,"km_N","Std_Dev",25.3958558617245,"Spring",4,1993
"948","quantile_0.95",10,"km_N","Std_Dev",90.1300267234606,"Spring",4,1993
"949","quantile_0.05",11,"km_N","Std_Dev",21.3954469809616,"Summer",4,1993
"950","quantile_0.5",11,"km_N","Std_Dev",32.6405275754548,"Summer",4,1993
"951","quantile_0.95",11,"km_N","Std_Dev",127.632877876946,"Summer",4,1993
"952","quantile_0.05",12,"km_N","Std_Dev",19.488406291895,"Fall",4,1993
"953","quantile_0.5",12,"km_N","Std_Dev",29.1547594742263,"Fall",4,1993
"954","quantile_0.95",12,"km_N","Std_Dev",133.629169908763,"Fall",4,1993
"955","quantile_0.05",13,"km_N","Std_Dev",18.2988656710868,"Spring",5,1994
"956","quantile_0.5",13,"km_N","Std_Dev",27.9610118167812,"Spring",5,1994
"957","quantile_0.95",13,"km_N","Std_Dev",111.304251327774,"Spring",5,1994
"958","quantile_0.05",14,"km_N","Std_Dev",25.5482806948851,"Summer",5,1994
"959","quantile_0.5",14,"km_N","Std_Dev",27.0894515233951,"Summer",5,1994
"960","quantile_0.95",14,"km_N","Std_Dev",148.8548459121,"Summer",5,1994
"961","quantile_0.05",15,"km_N","Std_Dev",10.8099981778935,"Fall",5,1994
"962","quantile_0.5",15,"km_N","Std_Dev",30.2514712890383,"Fall",5,1994
"963","quantile_0.95",15,"km_N","Std_Dev",117.147008997975,"Fall",5,1994
"964","quantile_0.05",16,"km_N","Std_Dev",19.232429998218,"Spring",6,1995
"965","quantile_0.5",16,"km_N","Std_Dev",21.3363515857301,"Spring",6,1995
"966","quantile_0.95",16,"km_N","Std_Dev",69.3926574580547,"Spring",6,1995
"967","quantile_0.05",17,"km_N","Std_Dev",22.2744021221441,"Summer",6,1995
"968","quantile_0.5",17,"km_N","Std_Dev",21.6957846299013,"Summer",6,1995
"969","quantile_0.95",17,"km_N","Std_Dev",102.394007775274,"Summer",6,1995
"970","quantile_0.05",18,"km_N","Std_Dev",22.383254924387,"Fall",6,1995
"971","quantile_0.5",18,"km_N","Std_Dev",25.6924309885421,"Fall",6,1995
"972","quantile_0.95",18,"km_N","Std_Dev",100.557473892076,"Fall",6,1995
"973","quantile_0.05",19,"km_N","Std_Dev",21.2845085221692,"Spring",7,1996
"974","quantile_0.5",19,"km_N","Std_Dev",23.2071806198691,"Spring",7,1996
"975","quantile_0.95",19,"km_N","Std_Dev",72.8652416062929,"Spring",7,1996
"976","quantile_0.05",20,"km_N","Std_Dev",17.4367544009886,"Summer",7,1996
"977","quantile_0.5",20,"km_N","Std_Dev",28.5375881846018,"Summer",7,1996
"978","quantile_0.95",20,"km_N","Std_Dev",106.89930832897,"Summer",7,1996
"979","quantile_0.05",21,"km_N","Std_Dev",11.4894549808759,"Fall",7,1996
"980","quantile_0.5",21,"km_N","Std_Dev",29.1330975650953,"Fall",7,1996
"981","quantile_0.95",21,"km_N","Std_Dev",100.230479345851,"Fall",7,1996
"982","quantile_0.05",22,"km_N","Std_Dev",25.2712556798501,"Spring",8,1997
"983","quantile_0.5",22,"km_N","Std_Dev",26.3654866992604,"Spring",8,1997
"984","quantile_0.95",22,"km_N","Std_Dev",69.0277904802541,"Spring",8,1997
"985","quantile_0.05",23,"km_N","Std_Dev",22.2630622196033,"Summer",8,1997
"986","quantile_0.5",23,"km_N","Std_Dev",21.2295653380949,"Summer",8,1997
"987","quantile_0.95",23,"km_N","Std_Dev",105.960017235395,"Summer",8,1997
"988","quantile_0.05",24,"km_N","Std_Dev",10.3322335680651,"Fall",8,1997
"989","quantile_0.5",24,"km_N","Std_Dev",24.9481786141114,"Fall",8,1997
"990","quantile_0.95",24,"km_N","Std_Dev",105.368521165124,"Fall",8,1997
"991","quantile_0.05",25,"km_N","Std_Dev",21.0458854156647,"Spring",9,1998
"992","quantile_0.5",25,"km_N","Std_Dev",26.3523138347364,"Spring",9,1998
"993","quantile_0.95",25,"km_N","Std_Dev",60.3022689155528,"Spring",9,1998
"994","quantile_0.05",26,"km_N","Std_Dev",16.119816526514,"Summer",9,1998
"995","quantile_0.5",26,"km_N","Std_Dev",25.9904799975883,"Summer",9,1998
"996","quantile_0.95",26,"km_N","Std_Dev",114.738118594414,"Summer",9,1998
"997","quantile_0.05",27,"km_N","Std_Dev",11.9341628287971,"Fall",9,1998
"998","quantile_0.5",27,"km_N","Std_Dev",25.1999579124226,"Fall",9,1998
"999","quantile_0.95",27,"km_N","Std_Dev",122.283358217583,"Fall",9,1998
"1000","quantile_0.05",28,"km_N","Std_Dev",17.572001949842,"Spring",10,1999
"1001","quantile_0.5",28,"km_N","Std_Dev",22.8908256511181,"Spring",10,1999
"1002","quantile_0.95",28,"km_N","Std_Dev",83.023667065056,"Spring",10,1999
"1003","quantile_0.05",29,"km_N","Std_Dev",21.2295653380948,"Summer",10,1999
"1004","quantile_0.5",29,"km_N","Std_Dev",20.6751571024772,"Summer",10,1999
"1005","quantile_0.95",29,"km_N","Std_Dev",94.567062410383,"Summer",10,1999
"1006","quantile_0.05",30,"km_N","Std_Dev",12.1309146773478,"Fall",10,1999
"1007","quantile_0.5",30,"km_N","Std_Dev",25.3958558617245,"Fall",10,1999
"1008","quantile_0.95",30,"km_N","Std_Dev",123.94096835334,"Fall",10,1999
"1009","quantile_0.05",31,"km_N","Std_Dev",14.8115263606189,"Spring",11,2000
"1010","quantile_0.5",31,"km_N","Std_Dev",24.0159879406963,"Spring",11,2000
"1011","quantile_0.95",31,"km_N","Std_Dev",97.2536385027326,"Spring",11,2000
"1012","quantile_0.05",32,"km_N","Std_Dev",30.5091474939579,"Summer",11,2000
"1013","quantile_0.5",32,"km_N","Std_Dev",24.4897422352189,"Summer",11,2000
"1014","quantile_0.95",32,"km_N","Std_Dev",110.632650394598,"Summer",11,2000
"1015","quantile_0.05",33,"km_N","Std_Dev",16.8081119184347,"Fall",11,2000
"1016","quantile_0.5",33,"km_N","Std_Dev",27.3815170278688,"Fall",11,2000
"1017","quantile_0.95",33,"km_N","Std_Dev",97.1253485622231,"Fall",11,2000
"1018","quantile_0.05",34,"km_N","Std_Dev",11.8145390656316,"Spring",12,2001
"1019","quantile_0.5",34,"km_N","Std_Dev",29.4134580617702,"Spring",12,2001
"1020","quantile_0.95",34,"km_N","Std_Dev",95.7743560287787,"Spring",12,2001
"1021","quantile_0.05",35,"km_N","Std_Dev",8.97175703206577,"Summer",12,2001
"1022","quantile_0.5",35,"km_N","Std_Dev",31.8802605086752,"Summer",12,2001
"1023","quantile_0.95",35,"km_N","Std_Dev",83.3318181680436,"Summer",12,2001
"1024","quantile_0.05",36,"km_N","Std_Dev",12.2164816638189,"Fall",12,2001
"1025","quantile_0.5",36,"km_N","Std_Dev",30.2556447692663,"Fall",12,2001
"1026","quantile_0.95",36,"km_N","Std_Dev",81.6512044731686,"Fall",12,2001
"1027","quantile_0.05",37,"km_N","Std_Dev",19.1419471688262,"Spring",13,2002
"1028","quantile_0.5",37,"km_N","Std_Dev",28.4533997897607,"Spring",13,2002
"1029","quantile_0.95",37,"km_N","Std_Dev",104.604836012355,"Spring",13,2002
"1030","quantile_0.05",38,"km_N","Std_Dev",21.0383848325776,"Summer",13,2002
"1031","quantile_0.5",38,"km_N","Std_Dev",30.5215605198299,"Summer",13,2002
"1032","quantile_0.95",38,"km_N","Std_Dev",108.216720454182,"Summer",13,2002
"1033","quantile_0.05",39,"km_N","Std_Dev",9.70199916918082,"Fall",13,2002
"1034","quantile_0.5",39,"km_N","Std_Dev",30.8302619272858,"Fall",13,2002
"1035","quantile_0.95",39,"km_N","Std_Dev",82.9445476194667,"Fall",13,2002
"1036","quantile_0.05",40,"km_N","Std_Dev",19.9921070283834,"Spring",14,2003
"1037","quantile_0.5",40,"km_N","Std_Dev",22.0922652034186,"Spring",14,2003
"1038","quantile_0.95",40,"km_N","Std_Dev",77.8239401249104,"Spring",14,2003
"1039","quantile_0.05",41,"km_N","Std_Dev",22.1108319357026,"Summer",14,2003
"1040","quantile_0.5",41,"km_N","Std_Dev",23.2791578868133,"Summer",14,2003
"1041","quantile_0.95",41,"km_N","Std_Dev",94.7548005233625,"Summer",14,2003
"1042","quantile_0.05",42,"km_N","Std_Dev",22.3874852305813,"Fall",14,2003
"1043","quantile_0.5",42,"km_N","Std_Dev",23.7516612922425,"Fall",14,2003
"1044","quantile_0.95",42,"km_N","Std_Dev",92.4754267113948,"Fall",14,2003
"1045","quantile_0.05",43,"km_N","Std_Dev",15.9287396700036,"Spring",15,2004
"1046","quantile_0.5",43,"km_N","Std_Dev",28.3422445879436,"Spring",15,2004
"1047","quantile_0.95",43,"km_N","Std_Dev",113.561212523903,"Spring",15,2004
"1048","quantile_0.05",44,"km_N","Std_Dev",18.7958194363222,"Summer",15,2004
"1049","quantile_0.5",44,"km_N","Std_Dev",25.6776835860135,"Summer",15,2004
"1050","quantile_0.95",44,"km_N","Std_Dev",120.912722091748,"Summer",15,2004
"1051","quantile_0.05",45,"km_N","Std_Dev",17.4999999999999,"Fall",15,2004
"1052","quantile_0.5",45,"km_N","Std_Dev",29.6400970567801,"Fall",15,2004
"1053","quantile_0.95",45,"km_N","Std_Dev",121.552457811432,"Fall",15,2004
"1054","quantile_0.05",46,"km_N","Std_Dev",16.0864928597022,"Spring",16,2005
"1055","quantile_0.5",46,"km_N","Std_Dev",23.1704269893478,"Spring",16,2005
"1056","quantile_0.95",46,"km_N","Std_Dev",115.763549941031,"Spring",16,2005
"1057","quantile_0.05",47,"km_N","Std_Dev",10.9981632993691,"Summer",16,2005
"1058","quantile_0.5",47,"km_N","Std_Dev",23.0283093235919,"Summer",16,2005
"1059","quantile_0.95",47,"km_N","Std_Dev",125.959950344977,"Summer",16,2005
"1060","quantile_0.05",48,"km_N","Std_Dev",12.1309146773478,"Fall",16,2005
"1061","quantile_0.5",48,"km_N","Std_Dev",26.8694937981662,"Fall",16,2005
"1062","quantile_0.95",48,"km_N","Std_Dev",104.457472860316,"Fall",16,2005
"1063","quantile_0.05",49,"km_N","Std_Dev",15.7533866809391,"Spring",17,2006
"1064","quantile_0.5",49,"km_N","Std_Dev",23.2791578868132,"Spring",17,2006
"1065","quantile_0.95",49,"km_N","Std_Dev",81.0174410702767,"Spring",17,2006
"1066","quantile_0.05",50,"km_N","Std_Dev",14.7709789175197,"Summer",17,2006
"1067","quantile_0.5",50,"km_N","Std_Dev",29.3059445136713,"Summer",17,2006
"1068","quantile_0.95",50,"km_N","Std_Dev",95.6226273885363,"Summer",17,2006
"1069","quantile_0.05",51,"km_N","Std_Dev",11.3928916346106,"Fall",17,2006
"1070","quantile_0.5",51,"km_N","Std_Dev",30.6278987496395,"Fall",17,2006
"1071","quantile_0.95",51,"km_N","Std_Dev",101.097512683088,"Fall",17,2006
"1072","quantile_0.05",52,"km_N","Std_Dev",13.1425748134553,"Spring",18,2007
"1073","quantile_0.5",52,"km_N","Std_Dev",28.8193607763175,"Spring",18,2007
"1074","quantile_0.95",52,"km_N","Std_Dev",111.5931463085,"Spring",18,2007
"1075","quantile_0.05",53,"km_N","Std_Dev",17.985684543126,"Summer",18,2007
"1076","quantile_0.5",53,"km_N","Std_Dev",21.8740079140111,"Summer",18,2007
"1077","quantile_0.95",53,"km_N","Std_Dev",108.095309609603,"Summer",18,2007
"1078","quantile_0.05",54,"km_N","Std_Dev",14.088465086192,"Fall",18,2007
"1079","quantile_0.5",54,"km_N","Std_Dev",27.2231240831849,"Fall",18,2007
"1080","quantile_0.95",54,"km_N","Std_Dev",118.994896333983,"Fall",18,2007
"1081","quantile_0.05",55,"km_N","Std_Dev",10.9261755949331,"Spring",19,2008
"1082","quantile_0.5",55,"km_N","Std_Dev",24.0789945761439,"Spring",19,2008
"1083","quantile_0.95",55,"km_N","Std_Dev",117.492746391194,"Spring",19,2008
"1084","quantile_0.05",56,"km_N","Std_Dev",14.3789794667441,"Summer",19,2008
"1085","quantile_0.5",56,"km_N","Std_Dev",26.2274434110299,"Summer",19,2008
"1086","quantile_0.95",56,"km_N","Std_Dev",99.6518561003377,"Summer",19,2008
"1087","quantile_0.05",57,"km_N","Std_Dev",12.3705417436064,"Fall",19,2008
"1088","quantile_0.5",57,"km_N","Std_Dev",23.0283093235917,"Fall",19,2008
"1089","quantile_0.95",57,"km_N","Std_Dev",107.877537658741,"Fall",19,2008
"1090","quantile_0.05",58,"km_N","Std_Dev",17.0764028809797,"Spring",20,2009
"1091","quantile_0.5",58,"km_N","Std_Dev",22.8300705476815,"Spring",20,2009
"1092","quantile_0.95",58,"km_N","Std_Dev",98.3333333333333,"Spring",20,2009
"1093","quantile_0.05",59,"km_N","Std_Dev",10.3596926751341,"Summer",20,2009
"1094","quantile_0.5",59,"km_N","Std_Dev",20.2197523189178,"Summer",20,2009
"1095","quantile_0.95",59,"km_N","Std_Dev",58.0817083812524,"Summer",20,2009
"1096","quantile_0.05",60,"km_N","Std_Dev",12.2345553018631,"Fall",20,2009
"1097","quantile_0.5",60,"km_N","Std_Dev",22.3663256985254,"Fall",20,2009
"1098","quantile_0.95",60,"km_N","Std_Dev",97.1887027354205,"Fall",20,2009
"1099","quantile_0.05",61,"km_N","Std_Dev",15.7233018867611,"Spring",21,2010
"1100","quantile_0.5",61,"km_N","Std_Dev",21.177460860189,"Spring",21,2010
"1101","quantile_0.95",61,"km_N","Std_Dev",58.5623211164436,"Spring",21,2010
"1102","quantile_0.05",62,"km_N","Std_Dev",12.9368122468832,"Summer",21,2010
"1103","quantile_0.5",62,"km_N","Std_Dev",29.0191072546792,"Summer",21,2010
"1104","quantile_0.95",62,"km_N","Std_Dev",107.356904996861,"Summer",21,2010
"1105","quantile_0.05",63,"km_N","Std_Dev",17.6311822025236,"Fall",21,2010
"1106","quantile_0.5",63,"km_N","Std_Dev",22.2176447305678,"Fall",21,2010
"1107","quantile_0.95",63,"km_N","Std_Dev",112.641325373143,"Fall",21,2010
"1108","quantile_0.05",64,"km_N","Std_Dev",15.8492742720131,"Spring",22,2011
"1109","quantile_0.5",64,"km_N","Std_Dev",20.8575616692812,"Spring",22,2011
"1110","quantile_0.95",64,"km_N","Std_Dev",64.6474510657065,"Spring",22,2011
"1111","quantile_0.05",65,"km_N","Std_Dev",9.21132372943643,"Summer",22,2011
"1112","quantile_0.5",65,"km_N","Std_Dev",25.4057974772401,"Summer",22,2011
"1113","quantile_0.95",65,"km_N","Std_Dev",73.1242715581433,"Summer",22,2011
"1114","quantile_0.05",66,"km_N","Std_Dev",12.8707639888457,"Fall",22,2011
"1115","quantile_0.5",66,"km_N","Std_Dev",21.4440780834354,"Fall",22,2011
"1116","quantile_0.95",66,"km_N","Std_Dev",98.3782640031974,"Fall",22,2011
"1117","quantile_0.05",67,"km_N","Std_Dev",14.8647097502642,"Spring",23,2012
"1118","quantile_0.5",67,"km_N","Std_Dev",18.3333333333331,"Spring",23,2012
"1119","quantile_0.95",67,"km_N","Std_Dev",45.4182304429143,"Spring",23,2012
"1120","quantile_0.05",68,"km_N","Std_Dev",15.8193718349536,"Summer",23,2012
"1121","quantile_0.5",68,"km_N","Std_Dev",19.5659981301307,"Summer",23,2012
"1122","quantile_0.95",68,"km_N","Std_Dev",108.251425912646,"Summer",23,2012
"1123","quantile_0.05",69,"km_N","Std_Dev",13.1305603902355,"Fall",23,2012
"1124","quantile_0.5",69,"km_N","Std_Dev",18.0679832909488,"Fall",23,2012
"1125","quantile_0.95",69,"km_N","Std_Dev",93.2494211534556,"Fall",23,2012
"1126","quantile_0.05",70,"km_N","Std_Dev",23.3157401206511,"Spring",24,2013
"1127","quantile_0.5",70,"km_N","Std_Dev",23.804761428476,"Spring",24,2013
"1128","quantile_0.95",70,"km_N","Std_Dev",64.4008908903809,"Spring",24,2013
"1129","quantile_0.05",71,"km_N","Std_Dev",23.9211668240123,"Summer",24,2013
"1130","quantile_0.5",71,"km_N","Std_Dev",14.2488702369802,"Summer",24,2013
"1131","quantile_0.95",71,"km_N","Std_Dev",111.217720319791,"Summer",24,2013
"1132","quantile_0.05",72,"km_N","Std_Dev",12.6605846642407,"Fall",24,2013
"1133","quantile_0.5",72,"km_N","Std_Dev",16.1647921437457,"Fall",24,2013
"1134","quantile_0.95",72,"km_N","Std_Dev",103.954632684482,"Fall",24,2013
"1135","quantile_0.05",73,"km_N","Std_Dev",12.5227066490511,"Spring",25,2014
"1136","quantile_0.5",73,"km_N","Std_Dev",19.5530875393944,"Spring",25,2014
"1137","quantile_0.95",73,"km_N","Std_Dev",66.4466064983873,"Spring",25,2014
"1138","quantile_0.05",74,"km_N","Std_Dev",19.0874515868622,"Summer",25,2014
"1139","quantile_0.5",74,"km_N","Std_Dev",14.378979466744,"Summer",25,2014
"1140","quantile_0.95",74,"km_N","Std_Dev",98.4206084192541,"Summer",25,2014
"1141","quantile_0.05",75,"km_N","Std_Dev",13.4159373037211,"Fall",25,2014
"1142","quantile_0.5",75,"km_N","Std_Dev",18.8025358272587,"Fall",25,2014
"1143","quantile_0.95",75,"km_N","Std_Dev",112.930154064225,"Fall",25,2014
"1144","quantile_0.05",76,"km_N","Std_Dev",13.5866095695712,"Spring",26,2015
"1145","quantile_0.5",76,"km_N","Std_Dev",22.383254924387,"Spring",26,2015
"1146","quantile_0.95",76,"km_N","Std_Dev",58.6011169611204,"Spring",26,2015
"1147","quantile_0.05",77,"km_N","Std_Dev",18.6998487543173,"Summer",26,2015
"1148","quantile_0.5",77,"km_N","Std_Dev",12.7227625486245,"Summer",26,2015
"1149","quantile_0.95",77,"km_N","Std_Dev",97.4420314594757,"Summer",26,2015
"1150","quantile_0.05",78,"km_N","Std_Dev",14.4337567297408,"Fall",26,2015
"1151","quantile_0.5",78,"km_N","Std_Dev",19.2192953338905,"Fall",26,2015
"1152","quantile_0.95",78,"km_N","Std_Dev",116.455165430974,"Fall",26,2015
"1153","quantile_0.05",79,"km_N","Std_Dev",13.4933578871499,"Spring",27,2016
"1154","quantile_0.5",79,"km_N","Std_Dev",17.6883800241509,"Spring",27,2016
"1155","quantile_0.95",79,"km_N","Std_Dev",54.7353596494953,"Spring",27,2016
"1156","quantile_0.05",80,"km_N","Std_Dev",24.7347034660931,"Summer",27,2016
"1157","quantile_0.5",80,"km_N","Std_Dev",17.6526531041698,"Summer",27,2016
"1158","quantile_0.95",80,"km_N","Std_Dev",107.89421493371,"Summer",27,2016
"1159","quantile_0.05",81,"km_N","Std_Dev",13.5680105059995,"Fall",27,2016
"1160","quantile_0.5",81,"km_N","Std_Dev",17.3696443675321,"Fall",27,2016
"1161","quantile_0.95",81,"km_N","Std_Dev",112.422813026934,"Fall",27,2016
"1162","quantile_0.05",82,"km_N","Std_Dev",18.6067762176076,"Spring",28,2017
"1163","quantile_0.5",82,"km_N","Std_Dev",17.0764028809796,"Spring",28,2017
"1164","quantile_0.95",82,"km_N","Std_Dev",63.9977114489811,"Spring",28,2017
"1165","quantile_0.05",83,"km_N","Std_Dev",20.3178654529864,"Summer",28,2017
"1166","quantile_0.5",83,"km_N","Std_Dev",16.3047833348363,"Summer",28,2017
"1167","quantile_0.95",83,"km_N","Std_Dev",60.5759394846208,"Summer",28,2017
"1168","quantile_0.05",84,"km_N","Std_Dev",19.6239906772556,"Fall",28,2017
"1169","quantile_0.5",84,"km_N","Std_Dev",17.7667263629674,"Fall",28,2017
"1170","quantile_0.95",84,"km_N","Std_Dev",105.607908335646,"Fall",28,2017
"1171","quantile_0.05",85,"km_N","Std_Dev",22.3874852305813,"Spring",29,2018
"1172","quantile_0.5",85,"km_N","Std_Dev",18.9430299540063,"Spring",29,2018
"1173","quantile_0.95",85,"km_N","Std_Dev",61.0182949879158,"Spring",29,2018
"1174","quantile_0.05",86,"km_N","Std_Dev",18.2297348396304,"Summer",29,2018
"1175","quantile_0.5",86,"km_N","Std_Dev",19.9288507172161,"Summer",29,2018
"1176","quantile_0.95",86,"km_N","Std_Dev",96.1148697227343,"Summer",29,2018
"1177","quantile_0.05",87,"km_N","Std_Dev",13.713795310496,"Fall",29,2018
"1178","quantile_0.5",87,"km_N","Std_Dev",13.8055580960507,"Fall",29,2018
"1179","quantile_0.95",87,"km_N","Std_Dev",118.72507712945,"Fall",29,2018
"1180","quantile_0.05",88,"km_N","Std_Dev",14.9155873995881,"Spring",30,2019
"1181","quantile_0.5",88,"km_N","Std_Dev",18.633899812498,"Spring",30,2019
"1182","quantile_0.95",88,"km_N","Std_Dev",73.630595858411,"Spring",30,2019
"1183","quantile_0.05",89,"km_N","Std_Dev",22.1963232918599,"Summer",30,2019
"1184","quantile_0.5",89,"km_N","Std_Dev",21.2889571602201,"Summer",30,2019
"1185","quantile_0.95",89,"km_N","Std_Dev",129.469586148152,"Summer",30,2019
"1186","quantile_0.05",90,"km_N","Std_Dev",13.8967149668075,"Fall",30,2019
"1187","quantile_0.5",90,"km_N","Std_Dev",18.181186857726,"Fall",30,2019
"1188","quantile_0.95",90,"km_N","Std_Dev",133.114403594969,"Fall",30,2019
"1189","quantile_0.05",91,"km_N","Std_Dev",15.445816013511,"Spring",31,2020
"1190","quantile_0.5",91,"km_N","Std_Dev",23.8365647311397,"Spring",31,2020
"1191","quantile_0.95",91,"km_N","Std_Dev",149.510142894329,"Spring",31,2020
"1192","quantile_0.05",92,"km_N","Std_Dev",15.6891360469273,"Summer",31,2020
"1193","quantile_0.5",92,"km_N","Std_Dev",19.4153823219392,"Summer",31,2020
"1194","quantile_0.95",92,"km_N","Std_Dev",69.5743734024491,"Summer",31,2020
"1195","quantile_0.05",93,"km_N","Std_Dev",15.4294582477216,"Fall",31,2020
"1196","quantile_0.5",93,"km_N","Std_Dev",20.8333333333333,"Fall",31,2020
"1197","quantile_0.95",93,"km_N","Std_Dev",141.000214914945,"Fall",31,2020
"1198","quantile_0.05",94,"km_N","Std_Dev",19.8542670273149,"Spring",32,2021
"1199","quantile_0.5",94,"km_N","Std_Dev",17.9435140641318,"Spring",32,2021
"1200","quantile_0.95",94,"km_N","Std_Dev",81.0797555970464,"Spring",32,2021
"1201","quantile_0.05",95,"km_N","Std_Dev",15.3474079014317,"Summer",32,2021
"1202","quantile_0.5",95,"km_N","Std_Dev",23.2723770885901,"Summer",32,2021
"1203","quantile_0.95",95,"km_N","Std_Dev",137.081779027755,"Summer",32,2021
"1204","quantile_0.05",96,"km_N","Std_Dev",17.7240349283514,"Fall",32,2021
"1205","quantile_0.5",96,"km_N","Std_Dev",20.4680090370165,"Fall",32,2021
"1206","quantile_0.95",96,"km_N","Std_Dev",137.589273131331,"Fall",32,2021
"1207","quantile_0.05",97,"km_N","Std_Dev",25.7758402267305,"Spring",33,2022
"1208","quantile_0.5",97,"km_N","Std_Dev",22.8024010786034,"Spring",33,2022
"1209","quantile_0.95",97,"km_N","Std_Dev",100.094652174526,"Spring",33,2022
"1210","quantile_0.05",98,"km_N","Std_Dev",14.7709789175199,"Summer",33,2022
"1211","quantile_0.5",98,"km_N","Std_Dev",18.4910570795504,"Summer",33,2022
"1212","quantile_0.95",98,"km_N","Std_Dev",111.206366996706,"Summer",33,2022
"1213","quantile_0.05",99,"km_N","Std_Dev",14.378979466744,"Fall",33,2022
"1214","quantile_0.5",99,"km_N","Std_Dev",23.3698307631652,"Fall",33,2022
"1215","quantile_0.95",99,"km_N","Std_Dev",138.730490483884,"Fall",33,2022
"1216","quantile_0.05",100,"km_N","Std_Dev",17.9276745606205,"Spring",34,2023
"1217","quantile_0.5",100,"km_N","Std_Dev",18.9280268918923,"Spring",34,2023
"1218","quantile_0.95",100,"km_N","Std_Dev",80.0788752582493,"Spring",34,2023
"1219","quantile_0.05",101,"km_N","Std_Dev",17.1225529107614,"Summer",34,2023
"1220","quantile_0.5",101,"km_N","Std_Dev",22.5784267285245,"Summer",34,2023
"1221","quantile_0.95",101,"km_N","Std_Dev",144.964946999562,"Summer",34,2023
"1222","quantile_0.05",102,"km_N","Std_Dev",16.7026127515209,"Fall",34,2023
"1223","quantile_0.5",102,"km_N","Std_Dev",23.1308858193514,"Fall",34,2023
"1224","quantile_0.95",102,"km_N","Std_Dev",141.932904905626,"Fall",34,2023
